:START_ID,:END_ID,:TYPE,properties
selection2090,CommandLine:🤷‍♀️,Searches,
selection2090,CommandLine:🤷,Searches,
selection2090,CommandLine:🤷‍♂️,Searches,
selection2090,CommandLine:🙎‍♀️,Searches,
selection2090,CommandLine:🙎,Searches,
selection2090,CommandLine:🙎‍♂️,Searches,
selection2090,CommandLine:🙍‍♀️,Searches,
selection2090,CommandLine:🙍,Searches,
selection2090,CommandLine:🙍‍♂️,Searches,
selection2090,CommandLine:💇‍♀️,Searches,
selection2090,CommandLine:💇,Searches,
selection2090,CommandLine:💇‍♂️,Searches,
selection2090,CommandLine:💆‍♀️,Searches,
selection2090,CommandLine:💆,Searches,
selection2090,CommandLine:💆‍♂️,Searches,
selection2090,CommandLine:🧖‍♀️,Searches,
selection2090,CommandLine:🧖,Searches,
selection2090,CommandLine:🧖‍♂️,Searches,
selection2090,CommandLine:💅,Searches,
selection2090,CommandLine:💃,Searches,
selection2090,CommandLine:🕺,Searches,
selection2090,CommandLine:👯‍♀️,Searches,
selection2090,CommandLine:👯,Searches,
selection2090,CommandLine:👯‍♂️,Searches,
selection2090,CommandLine:🕴,Searches,
selection2090,CommandLine:👩‍🦽,Searches,
selection2090,CommandLine:🧑‍🦽,Searches,
selection2090,CommandLine:👨‍🦽,Searches,
selection2090,CommandLine:👩‍🦼,Searches,
selection2090,CommandLine:🧑‍🦼,Searches,
selection2090,CommandLine:👨‍🦼,Searches,
selection2090,CommandLine:🚶‍♀️,Searches,
selection2090,CommandLine:🚶,Searches,
selection2090,CommandLine:🚶‍♂️,Searches,
selection2090,CommandLine:👩‍🦯,Searches,
selection2090,CommandLine:🧑‍🦯,Searches,
selection2090,CommandLine:👨‍🦯,Searches,
selection2090,CommandLine:🧎‍♀️,Searches,
selection2090,CommandLine:🧎,Searches,
selection2090,CommandLine:🧎‍♂️,Searches,
selection2090,CommandLine:🏃‍♀️,Searches,
selection2090,CommandLine:🏃,Searches,
selection2090,CommandLine:🏃‍♂️,Searches,
selection2090,CommandLine:🧍‍♀️,Searches,
selection2090,CommandLine:🧍,Searches,
selection2090,CommandLine:🧍‍♂️,Searches,
selection2090,CommandLine:👭,Searches,
selection2090,CommandLine:🧑‍🤝‍🧑,Searches,
selection2090,CommandLine:👬,Searches,
selection2090,CommandLine:👫,Searches,
