:START_ID,:END_ID,:TYPE,properties
selection1405,CommandLine:.bat.exe,Searches,
selection1406,Image:\\xcopy.exe,Searches,
selection1406,CommandLine:pwsh.exe,Searches,
selection1406,CommandLine:.bat.exe,Searches,
selection1407,Image:\\attrib.exe,Searches,
selection1407,CommandLine:+s,Searches,
selection1407,CommandLine:+h,Searches,
selection1407,CommandLine:.bat.exe,Searches,
selection1408,CommandLine:[System.Net.WebRequest]::create,Searches,
selection1408,CommandLine:curl ,Searches,
selection1408,CommandLine:Invoke-RestMethod,Searches,
selection1408,CommandLine:Invoke-WebRequest,Searches,
selection1408,CommandLine:iwr ,Searches,
selection1408,CommandLine:Net.WebClient,Searches,
selection1408,CommandLine:Resume-BitsTransfer,Searches,
selection1408,CommandLine:Start-BitsTransfer,Searches,
selection1408,CommandLine:wget ,Searches,
selection1408,CommandLine:WinHttp.WinHttpRequest,Searches,
selection1409,Image:\\wmic.exe,Searches,
selection1409,CommandLine:-format,Searches,
filter0567,CommandLine:Format:List,Searches,
filter0567,CommandLine:Format:htable,Searches,
filter0567,CommandLine:Format:hform,Searches,
filter0567,CommandLine:Format:table,Searches,
filter0567,CommandLine:Format:mof,Searches,
filter0567,CommandLine:Format:value,Searches,
filter0567,CommandLine:Format:rawxml,Searches,
filter0567,CommandLine:Format:xml,Searches,
filter0567,CommandLine:Format:csv,Searches,
selection1410,ParentImage:\\chrome.exe,Searches,
selection1410,ParentImage:\\discord.exe,Searches,
selection1410,ParentImage:\\GitHubDesktop.exe,Searches,
selection1410,ParentImage:\\keybase.exe,Searches,
selection1410,ParentImage:\\msedge.exe,Searches,
selection1410,ParentImage:\\msedgewebview2.exe,Searches,
selection1410,ParentImage:\\msteams.exe,Searches,
selection1410,ParentImage:\\slack.exe,Searches,
selection1410,ParentImage:\\teams.exe,Searches,
selection1411,Image:\\cmd.exe,Searches,
selection1411,Image:\\cscript.exe,Searches,
selection1411,Image:\\mshta.exe,Searches,
selection1411,Image:\\powershell.exe,Searches,
selection1411,Image:\\pwsh.exe,Searches,
selection1411,Image:\\regsvr32.exe,Searches,
selection1411,Image:\\whoami.exe,Searches,
selection1411,Image:\\wscript.exe,Searches,
selection1412,Image::\\ProgramData\\,Searches,
selection1412,Image::\\Temp\\,Searches,
