:START_ID,:END_ID,:TYPE,properties
selection0037,InterfaceUuid:99fcfec4-5260-101b-bbcb-00aa0021347a,Searches,
selection0037,InterfaceUuid:000001a0-0000-0000-c000-000000000046,Searches,
selection0037,InterfaceUuid:00000131-0000-0000-c000-000000000046,Searches,
selection0037,InterfaceUuid:00000143-0000-0000-c000-000000000046,Searches,
selection0037,InterfaceUuid:00000000-0000-0000-c000-000000000046,Searches,
selection0038,EventLog:RPCFW,Searches,
selection0038,InterfaceUuid:df1941c5-fe89-4e79-bf10-463657acf44d,Searches,
selection0038,InterfaceUuid:c681d488-d850-11d0-8c52-00c04fd90f7e,Searches,
selection0039,EventLog:RPCFW,Searches,
selection0039,InterfaceUuid:86d35949-83c9-4044-b424-db363231fd0c,Searches,
filter0003,OpNum:1,Searches,
filter0003,OpNum:3,Searches,
filter0003,OpNum:4,Searches,
filter0003,OpNum:10,Searches,
filter0003,OpNum:11,Searches,
filter0003,OpNum:12,Searches,
filter0003,OpNum:13,Searches,
filter0003,OpNum:14,Searches,
filter0003,OpNum:15,Searches,
selection0040,EventLog:RPCFW,Searches,
selection0040,InterfaceUuid:378e52b0-c0a9-11cf-822d-00aa0051e40f,Searches,
selection0040,OpNum:0,Searches,
selection0040,OpNum:1,Searches,
selection0041,EventLog:RPCFW,Searches,
selection0041,InterfaceUuid:1ff70682-0a51-30e8-076d-740be8cee98b,Searches,
filter0004,OpNum:0,Searches,
filter0004,OpNum:1,Searches,
selection0042,EventLog:RPCFW,Searches,
selection0042,InterfaceUuid:4b324fc8-1670-01d3-1278-5a47bf6ee188,Searches,
selection0043,EventLog:RPCFW,Searches,
selection0043,InterfaceUuid:338cd001-2244-31f1-aaaa-900038001003,Searches,
filter0005,OpNum:6,Searches,
filter0005,OpNum:7,Searches,
filter0005,OpNum:8,Searches,
filter0005,OpNum:13,Searches,
filter0005,OpNum:18,Searches,
filter0005,OpNum:19,Searches,
filter0005,OpNum:21,Searches,
filter0005,OpNum:22,Searches,
filter0005,OpNum:23,Searches,
filter0005,OpNum:35,Searches,
selection0044,EventLog:RPCFW,Searches,
selection0044,InterfaceUuid:338cd001-2244-31f1-aaaa-900038001003,Searches,
selection0044,OpNum:6,Searches,
selection0044,OpNum:7,Searches,
selection0044,OpNum:8,Searches,
selection0044,OpNum:13,Searches,
selection0044,OpNum:18,Searches,
selection0044,OpNum:19,Searches,
selection0044,OpNum:21,Searches,
selection0044,OpNum:22,Searches,
selection0044,OpNum:23,Searches,
selection0044,OpNum:35,Searches,
selection0045,EventLog:RPCFW,Searches,
selection0045,InterfaceUuid:82273fdc-e32a-18c3-3f78-827929dc23ea,Searches,
selection0045,InterfaceUuid:f6beaff7-1e19-4fbb-9f8f-b89e2018337c,Searches,
selection0046,WholeLog:node:child_process,Searches,
selection0047,WholeLog:DataError,Searches,
selection0048,WholeLog:IntegrityError,Searches,
selection0049,WholeLog:ProgrammingError,Searches,
selection0050,WholeLog:OperationalError,Searches,
selection0051,WholeLog:Cannot run program,Searches,
selection0052,WholeLog:java.lang.ProcessImpl,Searches,
selection0053,WholeLog:java.lang.ProcessBuilder,Searches,
selection0054,WholeLog:org.apache.commons.ognl.OgnlException,Searches,
selection0055,WholeLog:ExpressionSyntaxException,Searches,
selection0056,WholeLog:com.sun.jndi.ldap.,Searches,
selection0057,WholeLog:org.apache.logging.log4j.core.net.JndiManager,Searches,
selection0058,WholeLog:SAXParseException,Searches,
selection0059,WholeLog:DOMException,Searches,
selection0060,WholeLog:ActionController::InvalidAuthenticityToken,Searches,
selection0061,WholeLog:ActionController::InvalidCrossOriginRequest,Searches,
selection0062,WholeLog:ActionController::MethodNotAllowed,Searches,
selection0063,WholeLog:ActionController::BadRequest,Searches,
selection0064,WholeLog:ActionController::ParameterMissing,Searches,
selection0065,WholeLog:AccessDeniedException,Searches,
selection0066,WholeLog:CsrfException,Searches,
selection0067,WholeLog:InvalidCsrfTokenException,Searches,
selection0068,WholeLog:MissingCsrfTokenException,Searches,
selection0069,WholeLog:CookieTheftException,Searches,
selection0070,WholeLog:InvalidCookieException,Searches,
selection0071,WholeLog:RequestRejectedException,Searches,
selection0072,WholeLog:org.springframework.expression.ExpressionException,Searches,
selection0073,logtype:8001,Searches,
selection0074,logtype:4000,Searches,
selection0075,logtype:6001,Searches,
selection0076,logtype:9002,Searches,
selection0077,logtype:10001,Searches,
selection0078,logtype:3001,Searches,
selection0079,logtype:11001,Searches,
selection0080,logtype:3000,Searches,
selection0081,logtype:4002,Searches,
selection0082,logtype:7001,Searches,
selection0083,logtype:16001,Searches,
selection0084,logtype:9001,Searches,
selection0085,logtype:5000,Searches,
selection0086,logtype:12001,Searches,
selection0087,logtype:15001,Searches,
selection0088,logtype:2000,Searches,
selection0089,logtype:17001,Searches,
selection0090,logtype:13001,Searches,
selection0091,TargetFilename:/etc/emond.d/rules/,Searches,
selection0091,TargetFilename:.plist,Searches,
selection0092,TargetFilename:/private/var/db/emondClients/,Searches,
selection0093,Image:/dsenableroot,Searches,
filter0006,CommandLine: -d ,Searches,
selection0094,Image:/dscl,Searches,
selection0094,CommandLine: -append ,Searches,
selection0094,CommandLine: /Groups/admin ,Searches,
selection0094,CommandLine: GroupMembership ,Searches,
selection0095,CommandLine:delete,Searches,
selection0096,ParentImage:/jamf,Searches,
selection0096,Image:/bash,Searches,
selection0096,Image:/sh,Searches,
selection0097,Image:/dseditgroup,Searches,
selection0097,CommandLine: -o edit ,Searches,
selection0097,CommandLine: -a ,Searches,
selection0097,CommandLine: -t user,Searches,
selection0097,CommandLine:admin,Searches,
selection0098,ParentImage:/bash,Searches,
selection0098,Image:/curl,Searches,
selection0098,CommandLine:/sys/log.php,Searches,
selection0098,CommandLine:/sys/prepod.php,Searches,
selection0098,CommandLine:/sys/bin/Pods,Searches,
selection0099,CommandLine:https://,Searches,
selection0100,ParentImage:/bash,Searches,
selection0100,Image:/osacompile,Searches,
selection0100,CommandLine:/Users/,Searches,
selection0100,CommandLine:/Library/Group Containers/,Searches,
selection0101,ParentImage:/bash,Searches,
selection0101,Image:/plutil,Searches,
selection0101,CommandLine:LSUIElement,Searches,
selection0101,CommandLine:/Users/,Searches,
selection0101,CommandLine:/Library/Group Containers/,Searches,
selection0102,Image:/zip,Searches,
selection0102,CommandLine:-r,Searches,
selection0102,CommandLine:/Users/,Searches,
selection0102,CommandLine:/Library/Group Containers/,Searches,
selection0103,Image:/sw_vers,Searches,
selection0104,CommandLine:-buildVersion,Searches,
selection0104,CommandLine:-productName,Searches,
selection0104,CommandLine:-productVersion,Searches,
selection0105,Image:/launchctl,Searches,
selection0105,CommandLine:submit,Searches,
selection0105,CommandLine:load,Searches,
selection0105,CommandLine:start,Searches,
selection0106,CommandLine:SPApplicationsDataType,Searches,
selection0106,CommandLine:SPHardwareDataType,Searches,
selection0106,CommandLine:SPNetworkDataType,Searches,
selection0106,CommandLine:SPUSBDataType,Searches,
selection0107,CommandLine:nessusd,Searches,
selection0107,CommandLine:santad,Searches,
selection0107,CommandLine:CbDefense,Searches,
selection0107,CommandLine:falcond,Searches,
selection0107,CommandLine:td-agent,Searches,
selection0107,CommandLine:packetbeat,Searches,
selection0107,CommandLine:filebeat,Searches,
selection0107,CommandLine:auditbeat,Searches,
selection0107,CommandLine:osqueryd,Searches,
selection0107,CommandLine:BlockBlock,Searches,
selection0107,CommandLine:LuLu,Searches,
selection0108,CommandLine:Little,Searches,
selection0108,CommandLine:Snitch,Searches,
selection0109,Image:/grep,Searches,
selection0109,CommandLine:password,Searches,
selection0110,CommandLine:laZagne,Searches,
selection0111,CommandLine:osacompile,Searches,
selection0111,CommandLine: -x ,Searches,
selection0111,CommandLine: -e ,Searches,
filter0007,Image:/meshagent,Searches,
filter0007,Image:/meshagent_osx64,Searches,
selection0112,Image:/usr/bin/security,Searches,
selection0112,CommandLine:find-certificate,Searches,
selection0112,CommandLine: export ,Searches,
selection0113,CommandLine: dump-keychain ,Searches,
