:START_ID,:END_ID,:TYPE,properties
CommandLine,root,Has Artifact,
Image,\\format.com,Has Artifact,
CommandLine,/fs:,Has Artifact,
CommandLine, --adcs ,Has Artifact,
CommandLine, --port ,Has Artifact,
CommandLine, hidden ,Has Artifact,
CommandLine,AGkAdABzAGEAZABtAGkAbgAgAC8AdAByAGEAbgBzAGYAZQByA,Has Artifact,
CommandLine,aXRzYWRtaW4gL3RyYW5zZmVy,Has Artifact,
CommandLine,IAaQB0AHMAYQBkAG0AaQBuACAALwB0AHIAYQBuAHMAZgBlAHIA,Has Artifact,
CommandLine,JpdHNhZG1pbiAvdHJhbnNmZX,Has Artifact,
CommandLine,YgBpAHQAcwBhAGQAbQBpAG4AIAAvAHQAcgBhAG4AcwBmAGUAcg,Has Artifact,
CommandLine,Yml0c2FkbWluIC90cmFuc2Zlc,Has Artifact,
CommandLine,AGMAaAB1AG4AawBfAHMAaQB6AGUA,Has Artifact,
CommandLine,JABjAGgAdQBuAGsAXwBzAGkAegBlA,Has Artifact,
CommandLine,JGNodW5rX3Npem,Has Artifact,
CommandLine,QAYwBoAHUAbgBrAF8AcwBpAHoAZQ,Has Artifact,
CommandLine,RjaHVua19zaXpl,Has Artifact,
CommandLine,Y2h1bmtfc2l6Z,Has Artifact,
CommandLine,AE8ALgBDAG8AbQBwAHIAZQBzAHMAaQBvAG4A,Has Artifact,
CommandLine,kATwAuAEMAbwBtAHAAcgBlAHMAcwBpAG8Abg,Has Artifact,
CommandLine,lPLkNvbXByZXNzaW9u,Has Artifact,
CommandLine,SQBPAC4AQwBvAG0AcAByAGUAcwBzAGkAbwBuA,Has Artifact,
CommandLine,SU8uQ29tcHJlc3Npb2,Has Artifact,
CommandLine,Ty5Db21wcmVzc2lvb,Has Artifact,
CommandLine,AE8ALgBNAGUAbQBvAHIAeQBTAHQAcgBlAGEAbQ,Has Artifact,
CommandLine,kATwAuAE0AZQBtAG8AcgB5AFMAdAByAGUAYQBtA,Has Artifact,
CommandLine,lPLk1lbW9yeVN0cmVhb,Has Artifact,
CommandLine,SQBPAC4ATQBlAG0AbwByAHkAUwB0AHIAZQBhAG0A,Has Artifact,
CommandLine,SU8uTWVtb3J5U3RyZWFt,Has Artifact,
CommandLine,Ty5NZW1vcnlTdHJlYW,Has Artifact,
CommandLine,4ARwBlAHQAQwBoAHUAbgBrA,Has Artifact,
CommandLine,5HZXRDaHVua,Has Artifact,
CommandLine,AEcAZQB0AEMAaAB1AG4Aaw,Has Artifact,
CommandLine,LgBHAGUAdABDAGgAdQBuAGsA,Has Artifact,
CommandLine,LkdldENodW5r,Has Artifact,
CommandLine,R2V0Q2h1bm,Has Artifact,
CommandLine,AEgAUgBFAEEARABfAEkATgBGAE8ANgA0A,Has Artifact,
CommandLine,QASABSAEUAQQBEAF8ASQBOAEYATwA2ADQA,Has Artifact,
CommandLine,RIUkVBRF9JTkZPNj,Has Artifact,
CommandLine,SFJFQURfSU5GTzY0,Has Artifact,
CommandLine,VABIAFIARQBBAEQAXwBJAE4ARgBPADYANA,Has Artifact,
CommandLine,VEhSRUFEX0lORk82N,Has Artifact,
CommandLine,AHIAZQBhAHQAZQBSAGUAbQBvAHQAZQBUAGgAcgBlAGEAZA,Has Artifact,
CommandLine,cmVhdGVSZW1vdGVUaHJlYW,Has Artifact,
CommandLine,MAcgBlAGEAdABlAFIAZQBtAG8AdABlAFQAaAByAGUAYQBkA,Has Artifact,
CommandLine,NyZWF0ZVJlbW90ZVRocmVhZ,Has Artifact,
CommandLine,Q3JlYXRlUmVtb3RlVGhyZWFk,Has Artifact,
CommandLine,QwByAGUAYQB0AGUAUgBlAG0AbwB0AGUAVABoAHIAZQBhAGQA,Has Artifact,
CommandLine,0AZQBtAG0AbwB2AGUA,Has Artifact,
CommandLine,1lbW1vdm,Has Artifact,
CommandLine,AGUAbQBtAG8AdgBlA,Has Artifact,
CommandLine,bQBlAG0AbQBvAHYAZQ,Has Artifact,
CommandLine,bWVtbW92Z,Has Artifact,
CommandLine,ZW1tb3Zl,Has Artifact,
ParentImage,\\caddy.exe,Has Artifact,
ParentImage,\\httpd.exe,Has Artifact,
ParentImage,\\nginx.exe,Has Artifact,
ParentImage,\\php-cgi.exe,Has Artifact,
ParentImage,\\php.exe,Has Artifact,
ParentImage,\\tomcat.exe,Has Artifact,
ParentImage,\\UMWorkerProcess.exe,Has Artifact,
ParentImage,\\w3wp.exe,Has Artifact,
ParentImage,\\ws_TomcatService.exe,Has Artifact,
ParentImage,\\java.exe,Has Artifact,
ParentImage,\\javaw.exe,Has Artifact,
ParentImage,-tomcat-,Has Artifact,
ParentImage,\\tomcat,Has Artifact,
ParentImage,\\java.exe,Has Artifact,
ParentImage,\\javaw.exe,Has Artifact,
ParentCommandLine,CATALINA_HOME,Has Artifact,
ParentCommandLine,catalina.home,Has Artifact,
ParentCommandLine,catalina.jar,Has Artifact,
Image,\\arp.exe,Has Artifact,
Image,\\at.exe,Has Artifact,
Image,\\bash.exe,Has Artifact,
Image,\\bitsadmin.exe,Has Artifact,
Image,\\certutil.exe,Has Artifact,
Image,\\cmd.exe,Has Artifact,
Image,\\cscript.exe,Has Artifact,
Image,\\dsget.exe,Has Artifact,
Image,\\hostname.exe,Has Artifact,
Image,\\nbtstat.exe,Has Artifact,
Image,\\net.exe,Has Artifact,
Image,\\net1.exe,Has Artifact,
Image,\\netdom.exe,Has Artifact,
Image,\\netsh.exe,Has Artifact,
Image,\\nltest.exe,Has Artifact,
Image,\\ntdsutil.exe,Has Artifact,
Image,\\powershell_ise.exe,Has Artifact,
Image,\\powershell.exe,Has Artifact,
Image,\\pwsh.exe,Has Artifact,
Image,\\qprocess.exe,Has Artifact,
Image,\\query.exe,Has Artifact,
Image,\\qwinsta.exe,Has Artifact,
Image,\\reg.exe,Has Artifact,
Image,\\rundll32.exe,Has Artifact,
Image,\\sc.exe,Has Artifact,
Image,\\sh.exe,Has Artifact,
Image,\\wmic.exe,Has Artifact,
Image,\\wscript.exe,Has Artifact,
Image,\\wusa.exe,Has Artifact,
CommandLine, -t schtask -c ,Has Artifact,
CommandLine, -t startupfolder -c ,Has Artifact,
CommandLine, -t reg -c ,Has Artifact,
CommandLine, -m add,Has Artifact,
CommandLine, -t service -c ,Has Artifact,
CommandLine, -m add,Has Artifact,
CommandLine, -t schtask -c ,Has Artifact,
CommandLine, -m add,Has Artifact,
CommandLine,\\WindowsSensor.exe,Has Artifact,
CommandLine, /uninstall,Has Artifact,
CommandLine, /quiet,Has Artifact,
CommandLine, -NoP -sta -NonI -W Hidden -Enc ,Has Artifact,
CommandLine, -noP -sta -w 1 -enc ,Has Artifact,
CommandLine, -NoP -NonI -W Hidden -enc ,Has Artifact,
CommandLine, -noP -sta -w 1 -enc,Has Artifact,
CommandLine, -enc  SQB,Has Artifact,
CommandLine, -nop -exec bypass -EncodedCommand ,Has Artifact,
CommandLine,-exec,Has Artifact,
ParentImage,\\gup.exe,Has Artifact,
Image,\\explorer.exe,Has Artifact,
Image,\\powershell.exe,Has Artifact,
Image,\\pwsh.exe,Has Artifact,
OriginalFileName,PowerShell.EXE,Has Artifact,
OriginalFileName,pwsh.dll,Has Artifact,
CommandLine,Get-ChildItem ,Has Artifact,
CommandLine,dir ,Has Artifact,
CommandLine,gci ,Has Artifact,
CommandLine,ls ,Has Artifact,
CommandLine,Get-Content ,Has Artifact,
CommandLine,gc ,Has Artifact,
CommandLine,cat ,Has Artifact,
CommandLine,type ,Has Artifact,
CommandLine,ReadAllBytes,Has Artifact,
