:START_ID,:END_ID,:TYPE,properties
WholeLog,quoted string not properly terminated,Has Artifact,
WholeLog,You have an error in your SQL syntax,Has Artifact,
WholeLog,Unclosed quotation mark,Has Artifact,
WholeLog,"near ""*"": syntax error",Has Artifact,
WholeLog,SELECTs to the left and right of UNION do not have the same number of result columns,Has Artifact,
verb,create,Has Artifact,
objectRef.resource,pods,Has Artifact,
objectRef.subresource,exec,Has Artifact,
objectRef.apiGroup,rbac.authorization.k8s.io,Has Artifact,
objectRef.resource,clusterrolebindings,Has Artifact,
objectRef.resource,rolebindings,Has Artifact,
verb,create,Has Artifact,
verb,delete,Has Artifact,
verb,patch,Has Artifact,
verb,replace,Has Artifact,
verb,update,Has Artifact,
verb,patch,Has Artifact,
apiGroup,apps,Has Artifact,
objectRef.resource,deployments,Has Artifact,
verb,delete,Has Artifact,
objectRef.resource,events,Has Artifact,
verb,create,Has Artifact,
objectRef.resource,pods,Has Artifact,
objectRef.namespace,kube-system,Has Artifact,
objectRef.apiGroup,batch,Has Artifact,
objectRef.resource,cronjobs,Has Artifact,
objectRef.resource,jobs,Has Artifact,
verb,create,Has Artifact,
verb,delete,Has Artifact,
verb,patch,Has Artifact,
verb,replace,Has Artifact,
verb,update,Has Artifact,
objectRef.resource,secrets,Has Artifact,
verb,create,Has Artifact,
verb,delete,Has Artifact,
verb,patch,Has Artifact,
verb,replace,Has Artifact,
verb,update,Has Artifact,
objectRef.apiGroup,admissionregistration.k8s.io,Has Artifact,
objectRef.resource,mutatingwebhookconfigurations,Has Artifact,
objectRef.resource,validatingwebhookconfigurations,Has Artifact,
verb,create,Has Artifact,
verb,delete,Has Artifact,
verb,patch,Has Artifact,
verb,replace,Has Artifact,
verb,update,Has Artifact,
WholeLog,SuspiciousOperation,Has Artifact,
WholeLog,DisallowedHost,Has Artifact,
WholeLog,DisallowedModelAdminLookup,Has Artifact,
WholeLog,DisallowedModelAdminToField,Has Artifact,
WholeLog,DisallowedRedirect,Has Artifact,
WholeLog,InvalidSessionKey,Has Artifact,
WholeLog,RequestDataTooBig,Has Artifact,
WholeLog,SuspiciousFileOperation,Has Artifact,
WholeLog,SuspiciousMultipartForm,Has Artifact,
WholeLog,SuspiciousSession,Has Artifact,
WholeLog,TooManyFieldsSent,Has Artifact,
WholeLog,PermissionDenied,Has Artifact,
WholeLog,ParseErrorException,Has Artifact,
WholeLog,VelocityException,Has Artifact,
WholeLog,TemplateInitException,Has Artifact,
EventLog,RPCFW,Has Artifact,
InterfaceUuid,4b324fc8-1670-01d3-1278-5a47bf6ee188,Has Artifact,
OpNum,12,Has Artifact,
EventLog,RPCFW,Has Artifact,
InterfaceUuid,367abb81-9844-35f1-ad32-98f038001003,Has Artifact,
EventLog,RPCFW,Has Artifact,
InterfaceUuid,e3514235-4b06-11d1-ab04-00c04fc2dcd2,Has Artifact,
EventLog,RPCFW,Has Artifact,
InterfaceUuid,6bffd098-a112-3610-9833-46c3f87e345a,Has Artifact,
OpNum,2,Has Artifact,
EventLog,RPCFW,Has Artifact,
InterfaceUuid,86d35949-83c9-4044-b424-db363231fd0c,Has Artifact,
OpNum,1,Has Artifact,
OpNum,3,Has Artifact,
OpNum,4,Has Artifact,
OpNum,10,Has Artifact,
OpNum,11,Has Artifact,
OpNum,12,Has Artifact,
OpNum,13,Has Artifact,
OpNum,14,Has Artifact,
OpNum,15,Has Artifact,
EventLog,RPCFW,Has Artifact,
InterfaceUuid,1ff70682-0a51-30e8-076d-740be8cee98b,Has Artifact,
OpNum,0,Has Artifact,
OpNum,1,Has Artifact,
EventLog,RPCFW,Has Artifact,
InterfaceUuid,378e52b0-c0a9-11cf-822d-00aa0051e40f,Has Artifact,
EventLog,RPCFW,Has Artifact,
InterfaceUuid,12345678-1234-abcd-ef00-0123456789ab,Has Artifact,
InterfaceUuid,76f03f96-cdfd-44fc-a22c-64950a001209,Has Artifact,
InterfaceUuid,0b6edbfa-4a24-4fc6-8a23-942b1eca65d1,Has Artifact,
InterfaceUuid,ae33069b-a2a8-46ee-a235-ddfd339be281,Has Artifact,
EventLog,RPCFW,Has Artifact,
InterfaceUuid,4d9f4ab8-7d1c-11cf-861e-0020af6e7c57,Has Artifact,
InterfaceUuid,99fcfec4-5260-101b-bbcb-00aa0021347a,Has Artifact,
InterfaceUuid,000001a0-0000-0000-c000-000000000046,Has Artifact,
InterfaceUuid,00000131-0000-0000-c000-000000000046,Has Artifact,
InterfaceUuid,00000143-0000-0000-c000-000000000046,Has Artifact,
InterfaceUuid,00000000-0000-0000-c000-000000000046,Has Artifact,
