:START_ID,:END_ID,:TYPE,properties
Payload:Invoke-Mimikittenz,Payload,Field,
Payload:Invoke-MITM6,Payload,Field,
Payload:Invoke-NanoDump,Payload,Field,
Payload:Invoke-NetRipper,Payload,Field,
Payload:Invoke-Nightmare,Payload,Field,
Payload:Invoke-NinjaCopy,Payload,Field,
Payload:Invoke-OfficeScrape,Payload,Field,
Payload:Invoke-OxidResolver,Payload,Field,
Payload:Invoke-P0wnedshell,Payload,Field,
Payload:Invoke-Paranoia,Payload,Field,
Payload:Invoke-PortScan,Payload,Field,
Payload:Invoke-PoshRatHttp,Payload,Field,
Payload:Invoke-PostExfil,Payload,Field,
Payload:Invoke-PowerDump,Payload,Field,
Payload:Invoke-PowerDPAPI,Payload,Field,
Payload:Invoke-PowerShellTCP,Payload,Field,
Payload:Invoke-PowerShellWMI,Payload,Field,
Payload:Invoke-PPLDump,Payload,Field,
Payload:Invoke-PsExec,Payload,Field,
Payload:Invoke-PSInject,Payload,Field,
Payload:Invoke-PsUaCme,Payload,Field,
Payload:Invoke-ReflectivePEInjection,Payload,Field,
Payload:Invoke-ReverseDNSLookup,Payload,Field,
Payload:Invoke-Rubeus,Payload,Field,
Payload:Invoke-RunAs,Payload,Field,
Payload:Invoke-SafetyKatz,Payload,Field,
Payload:Invoke-SauronEye,Payload,Field,
Payload:Invoke-SCShell,Payload,Field,
Payload:Invoke-Seatbelt,Payload,Field,
Payload:Invoke-ServiceAbuse,Payload,Field,
Payload:Invoke-ShadowSpray,Payload,Field,
Payload:Invoke-Sharp,Payload,Field,
Payload:Invoke-Shellcode,Payload,Field,
Payload:Invoke-SMBScanner,Payload,Field,
Payload:Invoke-Snaffler,Payload,Field,
Payload:Invoke-Spoolsample,Payload,Field,
Payload:Invoke-SpraySinglePassword,Payload,Field,
Payload:Invoke-SSHCommand,Payload,Field,
Payload:Invoke-StandIn,Payload,Field,
Payload:Invoke-StickyNotesExtract,Payload,Field,
Payload:Invoke-SystemCommand,Payload,Field,
Payload:Invoke-Tasksbackdoor,Payload,Field,
Payload:Invoke-Tater,Payload,Field,
Payload:Invoke-Thunderfox,Payload,Field,
Payload:Invoke-ThunderStruck,Payload,Field,
Payload:Invoke-TokenManipulation,Payload,Field,
Payload:Invoke-Tokenvator,Payload,Field,
Payload:Invoke-TotalExec,Payload,Field,
Payload:Invoke-UrbanBishop,Payload,Field,
Payload:Invoke-UserHunter,Payload,Field,
Payload:Invoke-VoiceTroll,Payload,Field,
Payload:Invoke-Whisker,Payload,Field,
Payload:Invoke-WinEnum,Payload,Field,
Payload:Invoke-winPEAS,Payload,Field,
Payload:Invoke-WireTap,Payload,Field,
Payload:Invoke-WmiCommand,Payload,Field,
Payload:Invoke-WMIExec,Payload,Field,
Payload:Invoke-WScriptBypassUAC,Payload,Field,
Payload:Invoke-Zerologon,Payload,Field,
Payload:MailRaider,Payload,Field,
Payload:New-ADIDNSNode,Payload,Field,
Payload:New-DNSRecordArray,Payload,Field,
Payload:New-HoneyHash,Payload,Field,
Payload:New-InMemoryModule,Payload,Field,
Payload:New-MachineAccount,Payload,Field,
Payload:New-SOASerialNumberArray,Payload,Field,
