:START_ID,:END_ID,:TYPE,properties
CommandLine:🙅🏿,CommandLine,Field,
CommandLine:🙅🏿‍♂️,CommandLine,Field,
CommandLine:🙆🏿‍♀️,CommandLine,Field,
CommandLine:🙆🏿,CommandLine,Field,
CommandLine:🙆🏿‍♂️,CommandLine,Field,
CommandLine:🙋🏿‍♀️,CommandLine,Field,
CommandLine:🙋🏿,CommandLine,Field,
CommandLine:🙋🏿‍♂️,CommandLine,Field,
CommandLine:🧏🏿‍♀️,CommandLine,Field,
CommandLine:🧏🏿,CommandLine,Field,
CommandLine:🧏🏿‍♂️,CommandLine,Field,
CommandLine:🤦🏿‍♀️,CommandLine,Field,
CommandLine:🤦🏿,CommandLine,Field,
CommandLine:🤦🏿‍♂️,CommandLine,Field,
CommandLine:🤷🏿‍♀️,CommandLine,Field,
CommandLine:🤷🏿,CommandLine,Field,
CommandLine:🤷🏿‍♂️,CommandLine,Field,
CommandLine:🙎🏿‍♀️,CommandLine,Field,
CommandLine:🙎🏿,CommandLine,Field,
CommandLine:🙎🏿‍♂️,CommandLine,Field,
CommandLine:🙍🏿‍♀️,CommandLine,Field,
CommandLine:🙍🏿,CommandLine,Field,
CommandLine:🙍🏿‍♂️,CommandLine,Field,
CommandLine:💇🏿‍♀️,CommandLine,Field,
CommandLine:💇🏿,CommandLine,Field,
CommandLine:💇🏿‍♂️,CommandLine,Field,
CommandLine:💆🏿‍♀️,CommandLine,Field,
CommandLine:💆🏿,CommandLine,Field,
CommandLine:💆🏿‍♂️,CommandLine,Field,
CommandLine:🧖🏿‍♀️,CommandLine,Field,
CommandLine:🧖🏿,CommandLine,Field,
CommandLine:🧖🏿‍♂️,CommandLine,Field,
CommandLine:💃🏿,CommandLine,Field,
CommandLine:🕺🏿,CommandLine,Field,
CommandLine:🕴🏿,CommandLine,Field,
CommandLine:👩🏿‍🦽,CommandLine,Field,
CommandLine:🧑🏿‍🦽,CommandLine,Field,
CommandLine:👨🏿‍🦽,CommandLine,Field,
CommandLine:👩🏿‍🦼,CommandLine,Field,
CommandLine:🧑🏿‍🦼,CommandLine,Field,
CommandLine:👨🏿‍🦼,CommandLine,Field,
CommandLine:🚶🏿‍♀️,CommandLine,Field,
CommandLine:🚶🏿,CommandLine,Field,
CommandLine:🚶🏿‍♂️,CommandLine,Field,
CommandLine:👩🏿‍🦯,CommandLine,Field,
CommandLine:🧑🏿‍🦯,CommandLine,Field,
CommandLine:👨🏿‍🦯,CommandLine,Field,
CommandLine:🧎🏿‍♀️,CommandLine,Field,
CommandLine:🧎🏿,CommandLine,Field,
CommandLine:🧎🏿‍♂️,CommandLine,Field,
CommandLine:🏃🏿‍♀️,CommandLine,Field,
CommandLine:🏃🏿,CommandLine,Field,
CommandLine:🏃🏿‍♂️,CommandLine,Field,
CommandLine:🧍🏿‍♀️,CommandLine,Field,
CommandLine:🧍🏿,CommandLine,Field,
CommandLine:🧍🏿‍♂️,CommandLine,Field,
CommandLine:👭🏿,CommandLine,Field,
CommandLine:🧑🏿‍🤝‍🧑🏿,CommandLine,Field,
CommandLine:👬🏿,CommandLine,Field,
CommandLine:👫🏿,CommandLine,Field,
CommandLine:🧗🏿‍♀️,CommandLine,Field,
CommandLine:🧗🏿,CommandLine,Field,
CommandLine:🧗🏿‍♂️,CommandLine,Field,
CommandLine:🏇🏿,CommandLine,Field,
CommandLine:🏂🏿,CommandLine,Field,
CommandLine:🏌🏿‍♀️,CommandLine,Field,
CommandLine:🏌🏿,CommandLine,Field,
CommandLine:🏌🏿‍♂️,CommandLine,Field,
CommandLine:🏄🏿‍♀️,CommandLine,Field,
CommandLine:🏄🏿,CommandLine,Field,
CommandLine:🏄🏿‍♂️,CommandLine,Field,
CommandLine:🚣🏿‍♀️,CommandLine,Field,
CommandLine:🚣🏿,CommandLine,Field,
CommandLine:🚣🏿‍♂️,CommandLine,Field,
CommandLine:🏊🏿‍♀️,CommandLine,Field,
CommandLine:🏊🏿,CommandLine,Field,
CommandLine:🏊🏿‍♂️,CommandLine,Field,
CommandLine:⛹🏿‍♀️,CommandLine,Field,
CommandLine:⛹🏿,CommandLine,Field,
CommandLine:⛹🏿‍♂️,CommandLine,Field,
CommandLine:🏋🏿‍♀️,CommandLine,Field,
CommandLine:🏋🏿,CommandLine,Field,
CommandLine:🏋🏿‍♂️,CommandLine,Field,
CommandLine:🚴🏿‍♀️,CommandLine,Field,
CommandLine:🚴🏿,CommandLine,Field,
CommandLine:🚴🏿‍♂️,CommandLine,Field,
CommandLine:🚵🏿‍♀️,CommandLine,Field,
CommandLine:🚵🏿,CommandLine,Field,
CommandLine:🚵🏿‍♂️,CommandLine,Field,
CommandLine:🤸🏿‍♀️,CommandLine,Field,
CommandLine:🤸🏿,CommandLine,Field,
CommandLine:🤸🏿‍♂️,CommandLine,Field,
CommandLine:🤽🏿‍♀️,CommandLine,Field,
CommandLine:🤽🏿,CommandLine,Field,
CommandLine:🤽🏿‍♂️,CommandLine,Field,
CommandLine:🤾🏿‍♀️,CommandLine,Field,
CommandLine:🤾🏿,CommandLine,Field,
CommandLine:🤾🏿‍♂️,CommandLine,Field,
CommandLine:🤹🏿‍♀️,CommandLine,Field,
CommandLine:🤹🏿,CommandLine,Field,
CommandLine:🤹🏿‍♂️,CommandLine,Field,
CommandLine:🧘🏿‍♀️,CommandLine,Field,
CommandLine:🧘🏿,CommandLine,Field,
CommandLine:🧘🏿‍♂️,CommandLine,Field,
CommandLine:🛀🏿,CommandLine,Field,
CommandLine:🛌🏿,CommandLine,Field,
CommandLine:🐶,CommandLine,Field,
CommandLine:🐱,CommandLine,Field,
CommandLine:🐭,CommandLine,Field,
CommandLine:🐹,CommandLine,Field,
CommandLine:🐰,CommandLine,Field,
CommandLine:🦊,CommandLine,Field,
CommandLine:🐻,CommandLine,Field,
CommandLine:🐼,CommandLine,Field,
CommandLine:🐻‍❄️,CommandLine,Field,
CommandLine:🐨,CommandLine,Field,
CommandLine:🐯,CommandLine,Field,
CommandLine:🦁,CommandLine,Field,
CommandLine:🐮,CommandLine,Field,
CommandLine:🐷,CommandLine,Field,
CommandLine:🐽,CommandLine,Field,
CommandLine:🐸,CommandLine,Field,
CommandLine:🐵,CommandLine,Field,
CommandLine:🙈,CommandLine,Field,
CommandLine:🙉,CommandLine,Field,
CommandLine:🙊,CommandLine,Field,
CommandLine:🐒,CommandLine,Field,
CommandLine:🐔,CommandLine,Field,
CommandLine:🐧,CommandLine,Field,
CommandLine:🐦,CommandLine,Field,
CommandLine:🐤,CommandLine,Field,
CommandLine:🐣,CommandLine,Field,
CommandLine:🐥,CommandLine,Field,
CommandLine: -c,CommandLine,Field,
ParentImage:C:\\Program Files\\Python,ParentImage,Field,
ParentImage:\\python.exe,ParentImage,Field,
ParentCommandLine:-E -s -m ensurepip -U --default-pip,ParentCommandLine,Field,
ParentImage:\\AppData\\Local\\Programs\\Microsoft VS Code\\Code.exe,ParentImage,Field,
CommandLine:<pip-setuptools-caller>,CommandLine,Field,
CommandLine:exec(compile(,CommandLine,Field,
ParentImage:\\stordiag.exe,ParentImage,Field,
Image:\\schtasks.exe,Image,Field,
Image:\\systeminfo.exe,Image,Field,
Image:\\fltmc.exe,Image,Field,
ParentImage:c:\\windows\\system32\\,ParentImage,Field,
ParentImage:c:\\windows\\syswow64\\,ParentImage,Field,
CommandLine:powershell,CommandLine,Field,
CommandLine:.DownloadFile,CommandLine,Field,
CommandLine:System.Net.WebClient,CommandLine,Field,
ParentImage:\\GoogleUpdate.exe,ParentImage,Field,
Image:None,Image,Field,
CommandLine:Add-Exfiltration,CommandLine,Field,
CommandLine:Add-Persistence,CommandLine,Field,
CommandLine:Add-RegBackdoor,CommandLine,Field,
CommandLine:Add-RemoteRegBackdoor,CommandLine,Field,
CommandLine:Add-ScrnSaveBackdoor,CommandLine,Field,
CommandLine:Check-VM,CommandLine,Field,
CommandLine:ConvertTo-Rc4ByteStream,CommandLine,Field,
CommandLine:Decrypt-Hash,CommandLine,Field,
CommandLine:Disable-ADIDNSNode,CommandLine,Field,
CommandLine:Disable-MachineAccount,CommandLine,Field,
CommandLine:Do-Exfiltration,CommandLine,Field,
CommandLine:Enable-ADIDNSNode,CommandLine,Field,
CommandLine:Enable-MachineAccount,CommandLine,Field,
CommandLine:Enabled-DuplicateToken,CommandLine,Field,
CommandLine:Exploit-Jboss,CommandLine,Field,
CommandLine:Export-ADR,CommandLine,Field,
CommandLine:Export-ADRCSV,CommandLine,Field,
CommandLine:Export-ADRExcel,CommandLine,Field,
CommandLine:Export-ADRHTML,CommandLine,Field,
CommandLine:Export-ADRJSON,CommandLine,Field,
CommandLine:Export-ADRXML,CommandLine,Field,
CommandLine:Find-Fruit,CommandLine,Field,
CommandLine:Find-GPOLocation,CommandLine,Field,
CommandLine:Find-TrustedDocuments,CommandLine,Field,
CommandLine:Get-ADIDNS,CommandLine,Field,
CommandLine:Get-ApplicationHost,CommandLine,Field,
CommandLine:Get-ChromeDump,CommandLine,Field,
CommandLine:Get-ClipboardContents,CommandLine,Field,
CommandLine:Get-FoxDump,CommandLine,Field,
CommandLine:Get-GPPPassword,CommandLine,Field,
CommandLine:Get-IndexedItem,CommandLine,Field,
CommandLine:Get-KerberosAESKey,CommandLine,Field,
CommandLine:Get-Keystrokes,CommandLine,Field,
CommandLine:Get-LSASecret,CommandLine,Field,
CommandLine:Get-MachineAccountAttribute,CommandLine,Field,
CommandLine:Get-MachineAccountCreator,CommandLine,Field,
CommandLine:Get-PassHashes,CommandLine,Field,
CommandLine:Get-RegAlwaysInstallElevated,CommandLine,Field,
CommandLine:Get-RegAutoLogon,CommandLine,Field,
CommandLine:Get-RemoteBootKey,CommandLine,Field,
CommandLine:Get-RemoteCachedCredential,CommandLine,Field,
CommandLine:Get-RemoteLocalAccountHash,CommandLine,Field,
CommandLine:Get-RemoteLSAKey,CommandLine,Field,
CommandLine:Get-RemoteMachineAccountHash,CommandLine,Field,
CommandLine:Get-RemoteNLKMKey,CommandLine,Field,
CommandLine:Get-RickAstley,CommandLine,Field,
CommandLine:Get-Screenshot,CommandLine,Field,
CommandLine:Get-SecurityPackages,CommandLine,Field,
CommandLine:Get-ServiceFilePermission,CommandLine,Field,
CommandLine:Get-ServicePermission,CommandLine,Field,
CommandLine:Get-ServiceUnquoted,CommandLine,Field,
CommandLine:Get-SiteListPassword,CommandLine,Field,
CommandLine:Get-System,CommandLine,Field,
CommandLine:Get-TimedScreenshot,CommandLine,Field,
CommandLine:Get-UnattendedInstallFile,CommandLine,Field,
CommandLine:Get-Unconstrained,CommandLine,Field,
CommandLine:Get-USBKeystrokes,CommandLine,Field,
CommandLine:Get-VaultCredential,CommandLine,Field,
CommandLine:Get-VulnAutoRun,CommandLine,Field,
CommandLine:Get-VulnSchTask,CommandLine,Field,
CommandLine:Grant-ADIDNSPermission,CommandLine,Field,
CommandLine:Gupt-Backdoor,CommandLine,Field,
CommandLine:HTTP-Login,CommandLine,Field,
CommandLine:Install-ServiceBinary,CommandLine,Field,
CommandLine:Install-SSP,CommandLine,Field,
CommandLine:Invoke-ACLScanner,CommandLine,Field,
CommandLine:Invoke-ADRecon,CommandLine,Field,
CommandLine:Invoke-ADSBackdoor,CommandLine,Field,
CommandLine:Invoke-AgentSmith,CommandLine,Field,
CommandLine:Invoke-AllChecks,CommandLine,Field,
CommandLine:Invoke-ARPScan,CommandLine,Field,
CommandLine:Invoke-AzureHound,CommandLine,Field,
CommandLine:Invoke-BackdoorLNK,CommandLine,Field,
CommandLine:Invoke-BadPotato,CommandLine,Field,
CommandLine:Invoke-BetterSafetyKatz,CommandLine,Field,
CommandLine:Invoke-BypassUAC,CommandLine,Field,
CommandLine:Invoke-Carbuncle,CommandLine,Field,
CommandLine:Invoke-Certify,CommandLine,Field,
CommandLine:Invoke-ConPtyShell,CommandLine,Field,
CommandLine:Invoke-CredentialInjection,CommandLine,Field,
CommandLine:Invoke-DAFT,CommandLine,Field,
CommandLine:Invoke-DCSync,CommandLine,Field,
CommandLine:Invoke-DinvokeKatz,CommandLine,Field,
CommandLine:Invoke-DllInjection,CommandLine,Field,
CommandLine:Invoke-DNSUpdate,CommandLine,Field,
CommandLine:Invoke-DomainPasswordSpray,CommandLine,Field,
CommandLine:Invoke-DowngradeAccount,CommandLine,Field,
CommandLine:Invoke-EgressCheck,CommandLine,Field,
CommandLine:Invoke-Eyewitness,CommandLine,Field,
CommandLine:Invoke-FakeLogonScreen,CommandLine,Field,
CommandLine:Invoke-Farmer,CommandLine,Field,
