id,name
f94f1feb-82b7-56f5-8a98-760010a1b827,attack.t1124
c5562208-e3a3-5215-95fe-9cdf37d04b22,attack.t1102.001
db69855b-725d-59ad-95d4-c5b346d118a5,attack.t1102.003
a6b4e3d3-02c3-5194-b95e-9c21559f98b5,attack.t1189
aa771a6f-edab-5053-9047-135761097cb2,attack.t1590
c16bf239-540a-5789-a317-f1fe690d7192,attack.t1056
7b27519d-b1bb-5206-ae09-03dbdb0e3745,attack.t1568
abc3e9f4-e12d-56ae-bb92-0ea0fd47b18c,attack.t1499.004
4e5d72c9-8087-5a47-81d6-72e1348c07a3,attack.t1006
352ff14a-8db4-5001-baa5-3b2841f869fe,attack.t1554
1ddd03ac-ee1e-580c-a0f7-714891551114,attack.t1090.003
7765321b-b344-509f-9e16-6346e0e66f02,attack.t1482
13548b07-adfe-51a0-9466-e4f5ffe20a36,attack.t1055.003
1686d9eb-fc30-5fa6-b4eb-8b18c60dac49,attack.s0349
e5178e34-674f-5c35-a68b-7afb99c3454d,attack.t1548.002
45a8f3fc-e7f7-5dc3-9092-9cd4d008e982,attack.t1055.011
53f4cb23-0a82-54e1-a365-1f2c931657d6,attack.t1218.003
90ea2d98-753d-5acc-9cdc-63bfe7862c62,attack.g0080
9984f38b-92be-51a8-9c8b-b0ad7d72780f,car.2019-04-001
d1c94d4c-fa04-54f1-a09a-b56a7fefdc7f,attack.t1220
c61a70d6-bc9f-5875-9b79-91f2c203bdd1,attack.t1021.003
8377c100-6dc1-5809-b4b9-ffafc8d59c08,attack.t1574.007
27f3ea27-72e1-5314-8577-e742972317a1,attack.t1056.002
5756baca-57b6-5bf4-bbed-514ce25b06da,cve.2022-30190
3cc00252-9aca-5c57-8639-32912443b755,attack.t1027.002
2ecd3bec-e05c-5576-8800-d24674513de2,car.2013-07-001
9af0a5cb-8dab-5787-9259-cc94d1f16a8a,car.2019-04-004
fe047ffe-d1a5-51b6-a4ee-0c54be9f5d2a,attack.t1003.006
18977e98-6fbe-59ad-aa38-06acd8aa7b25,attack.t1599.001
420e04d8-8d5e-5a2c-8251-28bc786a1875,cve.2021-21551
cebd4a8a-5b75-587c-b442-596c76b89a32,attack.t1543
650deccf-8e54-5596-b005-b151212be420,attack.t1505.004
bb83b36c-f25c-5d66-95d6-976f6f28ee0f,attack.t1204.004
76504886-2717-5289-8c87-80ff3a13a08a,attack.t1216
ab5d3293-d052-5138-944a-fcfa2ecd5214,attack.t1595
6fd8f5f5-5d76-5056-b155-6e88bc4c2fb1,attack.t1090.001
ac7429f4-7c94-5721-97c7-d5ff6ca46de8,attack.t1563.002
b31abc7a-de5f-51d1-9e0c-a46431804bf6,attack.t1608
92dac929-1b37-5e45-9699-53d63daa1fc5,attack.t1505.005
b531f7ac-5e7f-531c-9033-5c328a795243,attack.t1556.002
202d8c97-fe8e-5578-a6b3-408e4e34fb08,attack.t1564.002
35256405-968f-5a2f-95df-309b3bb9a502,attack.t1546.008
6970a2bb-4ec1-5643-ad8f-fc55c0695d03,attack.t1546.007
f2273fd0-093c-53e4-81c4-91ff8ff2d4f2,attack.t1547.014
53b57649-2792-5baa-b01f-7b67d3ed914a,attack.t1547.010
2c389749-2eab-5002-b222-14aee9ca958a,attack.t1547.002
6cffa3d5-0d88-59c9-ba69-d8d39d2b1f32,attack.t1037.001
17e2153a-6ee7-5ef1-844b-77f5fbb895bc,car.2014-11-003
e75af734-4e24-58f6-a2ea-a552d99f78b4,car.2014-11-008
0ccf5532-df58-5063-910e-ff737e9e661f,attack.t1588.002
b14b7de7-196c-5360-8bd5-15aff1e2781d,attack.t1546.011
389d68c8-e403-54a6-8bb9-13b0b5ebeca3,attack.t1564.003
872e658c-bd55-5453-8409-0f5e5b0896f3,attack.g0047
f93c697a-5310-54af-b31b-cec4fb18e9c6,attack.t1021.005
97c47200-9737-519d-8fa7-a0e6d003da7c,attack.t1574.011
20b78de0-33fb-5ace-8201-a42cbd7db83d,attack.t1211
fa5dd212-1445-5795-b851-3e162f15744d,attack.t1185
9f8ab412-89b8-5646-b1b2-95c693ffdc8c,attack.t1132.001
7a5eba52-08bc-5cdd-9c0f-2051e2e22177,attack.t1021
d244e10b-7736-5a58-8bf3-04a80b996061,attack.t1048.001
910a6cd8-0441-5b3a-bf03-29db72caaadf,attack.s0404
d7c4ac02-4e13-5652-991b-e9fc05fca7cc,attack.t1547
50753df8-da8a-5ac2-9930-91363eb98ae6,attack.t1615
0b2d6cda-6251-5235-971f-829c0ae11afc,attack.t1574.005
c18d2596-56ec-50a9-93b1-9b0d3d29ed80,attack.t1622
618a3a4d-b4df-5529-aa9e-9c866d378d61,attack.t1134.001
3e802aba-d11d-5bf3-ab9e-ab00f564bbbe,attack.t1134.003
0a9d7198-80f0-5218-a644-bc901a7e1f6b,attack.t1590.001
9169b9af-262c-598e-95ee-5318d5cdf77b,car.2013-07-002
a8fd6998-c863-5138-a372-171756671ce6,attack.t1550.003
3890878b-5803-5103-9781-afc1e8f1f4ce,attack.t1070.005
c427df8e-a6d4-5f1b-9852-9521ef891238,attack.t1134.002
abd49e9d-357d-5305-8ad6-5a8abe2fe4c2,attack.t1546.001
f602531c-cd81-570d-a641-da0c0df95e9a,attack.t1119
6667cc30-3829-5b1e-b3d3-1a38a0df6848,attack.t1027.009
e0d972eb-12c5-57a4-bb08-d33378f768c3,car.2016-03-002
524f1f2f-5283-5bb7-86d6-21dd3b5c8a57,attack.s0108
af67f0a8-6178-5144-89c1-c4a20008186f,attack.t1104
fae7138b-b554-563f-b4b7-b5bf77c7ab15,attack.t1564.004
fcd9bdf3-3bed-56be-9e64-267544595556,car.2016-03-001
e013a424-52c0-5c1b-8fd0-dc33afeb07dd,attack.t1218.009
fb8c53eb-631b-55ab-a293-03c1afe82ebe,attack.t1218.008
fd65fee8-8888-5287-b46b-e8d66cfb999b,attack.t1003.005
3d72259f-4bce-5fcc-8729-85287d36aff0,attack.t1555
b9573511-8b25-5702-b230-739b38444401,attack.t1218.013
c7f4b72b-5040-5e3e-8ebd-3828ffa2bc3d,attack.s0246
7f831960-96de-5be8-b894-7934d2e93c5c,attack.t1614.001
080e7492-305b-5fad-b967-eb6a8f2ddb2a,attack.t1564.006
3eeebc2f-68b8-5690-b0e8-23958a94f91d,attack.t1539
95bd72eb-311a-541c-9813-6fd0e052d7e3,car.2013-02-003
c0b84ca8-0262-5f4b-be1d-fbe997d60d8d,car.2013-03-001
c2f5cf1b-333f-5ac3-9277-2a63fbe02f55,car.2014-04-003
3436845e-f821-544a-9612-4b44d0f99500,attack.t1072
a32d6200-4750-51da-991c-fa9cddbd819d,cve.2020-1599
216d4aa2-dffb-54c9-aa9a-1e0c82ef6d2c,attack.t1176.001
5fd325ee-aa88-5beb-8e64-f932723df27e,attack.t1027.005
a8fe3490-beca-54a3-a11e-baaea0b4d851,attack.s0106
4e22b5e7-ac28-5209-949f-8e636fcbb8f9,stp.1u
64f96649-5ab9-5672-b238-ffba67760601,attack.t1555.004
2786302d-034c-5fd0-b92d-9c9f71531903,attack.t1039
ca2fd63d-eadf-53c0-b0a8-e90ad35d318f,attack.t1505.002
3162ebda-1309-57cb-87a5-9d2713dcda51,attack.t1216.001
4c5d5a55-fc33-56b3-9f8f-275ccad5c317,attack.t1110.001
ef862e3c-ca24-51ea-b936-35feeaf54888,attack.t1484.001
0b0d6a18-7333-5ab4-a9af-690365f07af5,car.2013-05-002
3d52b4b0-1d6e-5c8f-bb78-fec173765200,attack.t1120
c0898f9a-c03e-555d-ad70-49cf170c9ed7,attack.t1649
8f1e115f-bfe4-5eda-9ede-51ca82c0d9cc,attack.s0005
d88db2b4-9bff-5efe-a6cd-84cf64b90deb,attack.t1074.001
64ef42c8-6384-538b-ad61-e727900a3062,attack.t1217
f6d3707d-b0ff-5a6e-b43d-22963ca4f5c4,attack.t1518
bc299d1b-e4de-5a67-9089-5047160d62f9,attack.t1036.007
6e0a8057-d3d6-5865-9fcc-c5f4bfe79fdc,attack.t1562.010
5dfa2556-034e-5462-a122-00362d936a8d,attack.t1218.002
aea59b73-5319-59d3-a51f-10901de0a874,attack.s0040
acbbcfd8-b60e-57bb-8f4f-f6ff128c16e3,attack.t1134
f3693815-71c2-5ec7-9d0e-25e1da46960e,attack.t1110.002
8ab896dc-8363-5630-aa1e-b76030730ced,cve.2023-21746
7f2748be-9532-50b5-8690-0b69e68781ab,attack.g0022
1cc53f50-07ed-51ab-9ad4-2b6464b72295,attack.g0060
910840a5-3a14-57c2-aab9-2c682df490b9,attack.t1552.002
a8d20c73-e341-559d-9f6b-f4519a9c5bae,attack.t1036.002
1eb8f772-ce9c-51c2-bc0b-4597f13d1c68,attack.t1620
91ebc7b5-5913-5d86-b432-808dfc1a7400,attack.t1069
4d26686c-8f1b-5c91-9801-3d8696864c08,attack.t1134.004
e51ddbc8-17b8-52fc-bf62-6adbcd1a00e3,attack.t1542.003
dc906f8e-dc5b-57b0-abde-061cb37c58ec,attack.t1542.001
31afa529-9880-537c-ae79-894972504a31,attack.s0592
8283830c-b203-50f7-afe6-f5c2450a70d2,attack.t1546.002
92fce0e0-bb0d-58c7-9def-c61ef0280833,attack.t1491.001
f0b2333c-50e0-5595-9afa-dff2f47f9408,attack.s0139
5a1c8cbb-9695-5c65-82a1-41c3d991dd8e,attack.t1555.005
b3a3b6d0-a1eb-59e9-b542-e04ba26710c5,stp.1k
7f36953d-927e-5f60-8e95-e7f2a1cf44a6,attack.t1558
3f52b343-cd7a-5246-89fb-1b55f1cf388d,attack.t1127.001
b7529025-5ec5-59bd-9ed3-3fbb8b7fc1b8,attack.t1090.002
c6b2d4a1-a43c-59fc-82b0-1ca411309670,attack.t1567.001
36e8242f-dc16-53d2-bbb8-b41c56bbab3c,attack.t1222
1513af1a-ab32-5dce-bda4-27b049701012,stp.2a
de500e21-de84-5d72-802f-c0574130da9b,attack.t1546.013
b116b2e9-bd26-58e8-8286-b22cf9c93ccb,attack.t1574.012
45c48948-795f-53c9-b4dd-942bff4cec05,attack.t1114.001
f03752ba-d732-59f6-98ca-2bef1adc7e29,attack.g0091
1f765ac0-76ee-57d7-9873-b1b3f69afec1,attack.s0363
e073084d-c4d8-56fe-a56b-650558b3d20b,attack.t1137.006
0507d434-009b-55bd-93c4-061e8e75b23c,attack.ds0005
4bd42f17-dcc7-5ec5-9e6a-7a2a17e9fdea,attack.t1136.002
d1aac557-d6ad-506c-ba03-da7bef53bb6c,attack.t1553.005
22a48c84-751e-5813-a56a-4f303a44f418,attack.t1589.002
0ab48e69-6042-519b-a521-2c4d04fd1c18,attack.t1497.001
cc3bbf5b-ad58-5d0a-8b9a-85219585f4af,cve.2021-36934
6f036a9a-4ed2-5f2a-a52d-710a33274ca8,attack.t1195
ce13d0ef-d45b-5e96-8585-5bc3e6714230,attack.t1547.015
fa7a1338-aabf-55e5-a740-fc72d9854dc6,attack.t1008
be268d1d-eab5-5abe-8dbe-a0475db76c6c,attack.t1137.003
b0dd7a9d-c82e-5e30-84bc-f4f96efa9738,attack.t1547.009
993f08c3-cc5f-5a15-8d27-ac709fd6ca3a,attack.t1001.003
39f40fc8-c257-5103-ac0c-a755871413c0,attack.t1547.003
bf5d70c5-b53d-50af-994b-da163b317c65,attack.t1546.009
269d564f-cde6-54c1-b37d-d3d766d2761a,attack.t1559.002
b8924686-1060-52fd-bbbd-c2815ff287c1,attack.t1546.012
883a2a6e-7f98-5905-9901-e7be244deee2,car.2013-01-002
bc37c49e-add4-5dc2-a510-8ee8428334bc,attack.t1547.008
07668c99-a47e-5e92-977c-3dbdc46b712b,attack.t1137.002
b07c6cd5-9feb-5011-b8e2-a6a839971bd7,attack.t1125
6b642239-1945-5842-8e27-aea9404e9f8f,attack.t1546.010
8bca7a5e-a957-5f46-9c9e-418ed72704c0,attack.t1547.005
55a3e75b-3bf0-5989-9b09-a3a9d2fd70e7,attack.t1590.002
390bd7e0-8663-59b4-bd0d-d18958225108,attack.t1200
4438a334-e211-50d2-b9b8-ff90721020c2,attack.t1091
a8852e29-c0e6-5463-a090-4a89cc4d8c0c,attack.t1557.003
2f7971e7-557b-5f5b-92a9-a550000b3995,attack.t1134.005
357223ac-320c-5252-8e90-b7dcdc909762,attack.t1010
6c737976-e8a2-54bd-b9cc-dde5c36caf43,attack.t1207
7471e811-1985-5e79-b6f8-313ea058f4e2,attack.t1550.002
b83d7f49-58b4-5322-add8-d17164ac021f,attack.t1553.002
abd86272-addd-5afb-99e4-092993739765,attack.s0195
f2f98b22-8ae5-5986-b1b2-986048466873,attack.t1078.001
83b149d7-8cd2-5a9c-ab58-63f7d12e4126,attack.t1078.003
cd438f7f-8f7b-58b9-afa8-4820815d73bf,car.2016-04-005
cd4fed3e-37e1-5d58-8c9d-b12dff514d7c,stp.4u
65a0361c-c215-505a-be96-4cada5f21b70,attack.t1499.001
90fae0db-2851-58fa-b639-598a3128785c,car.2013-09-005
4aca4f84-9142-5443-b15d-9bc44c86fb6a,attack.t1588
1918c503-57bf-57d9-8435-a3f125eae34c,cve.2017-5638
4eba9b18-1b82-5062-a5db-e231844403db,attack.t1609
3a36f8a7-fde8-5808-94b2-438ccb11080d,attack.t1611
1498b54e-c9c5-5342-87ac-45c8f8d1b26b,attack.t1069.003
e2590e96-54b6-54d0-9687-0e68884896a0,attack.t1546.014
8c105ca3-5abd-552f-9dba-8b53bd3714f9,attack.t1037.005
44743d98-5538-5ca0-9e06-549524c8a4f6,attack.t1059.002
8acbab5b-6af6-5d95-97c3-5cf7de704c0c,attack.t1543.001
97176e34-cf3f-59e5-b02f-9c15beb6eb17,attack.t1543.004
7b29b9ca-1b95-591b-a8f2-39325ba0a219,attack.s0482
729284a6-2e4f-5e80-85f5-2148a6d5e447,attack.s0402
ab7fdac1-995c-5fb6-a483-2ef6fd413a67,attack.t1555.001
0197629e-e832-583d-b6f0-f5060ec64a30,attack.t1569.001
9027e1d2-b1d3-5a5e-b15e-5ed47a019f0f,attack.t1036.006
a18f26ce-a2ea-590f-8e62-b2aef7d6f829,attack.t1553.001
dc63e718-3280-5831-a942-cfc8d44b2db7,car.2016-04-004
f5e06b7d-2b6b-5882-9720-bca4721463ac,attack.s0075
