:START_ID,:END_ID,:TYPE,properties
proxy,c-uri,Logs,
proxy,sc-status,Logs,
webserver,cs-method,Logs,
webserver,cs-uri-stem,Logs,
webserver,sc-status,Logs,
webserver,cs-method,Logs,
webserver,cs-uri-stem,Logs,
webserver,cs-uri-stem,Logs,
windows,process_creation,Logs,
process_creation,ParentImage,Logs,
windows,ParentImage,Logs,
process_creation,ParentCommandLine,Logs,
windows,ParentCommandLine,Logs,
process_creation,Image,Logs,
windows,Image,Logs,
windows,file_event,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,CreationUtcTime,Logs,
windows,CreationUtcTime,Logs,
file_event,CreationUtcTime,Logs,
windows,CreationUtcTime,Logs,
file_event,CreationUtcTime,Logs,
windows,CreationUtcTime,Logs,
file_event,CreationUtcTime,Logs,
windows,CreationUtcTime,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
windows,application,Logs,
application,1000,Logs,
1000,Provider_Name,Logs,
application,Provider_Name,Logs,
windows,Provider_Name,Logs,
1000,AppName,Logs,
application,AppName,Logs,
windows,AppName,Logs,
linux,sshd,Logs,
sshd,WholeLog,Logs,
linux,WholeLog,Logs,
windows,smbclient-connectivity,Logs,
smbclient-connectivity,30803,Logs,
windows,security,Logs,
security,4656,Logs,
4656,ProcessName,Logs,
security,ProcessName,Logs,
windows,ProcessName,Logs,
4656,ObjectName,Logs,
security,ObjectName,Logs,
windows,ObjectName,Logs,
4656,ObjectName,Logs,
security,ObjectName,Logs,
windows,ObjectName,Logs,
4656,ObjectName,Logs,
security,ObjectName,Logs,
windows,ObjectName,Logs,
4656,ObjectName,Logs,
security,ObjectName,Logs,
windows,ObjectName,Logs,
4656,AccessList,Logs,
security,AccessList,Logs,
windows,AccessList,Logs,
proxy,cs-method,Logs,
proxy,cs-method,Logs,
proxy,cs-uri,Logs,
proxy,cs-uri,Logs,
webserver,cs-method,Logs,
webserver,cs-uri-query,Logs,
webserver,cs-uri-query,Logs,
webserver,cs-uri-query,Logs,
webserver,cs-uri-query,Logs,
webserver,cs-uri-query,Logs,
windows,file_event,Logs,
file_event,Image,Logs,
windows,Image,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
windows,process_creation,Logs,
process_creation,ParentImage,Logs,
windows,ParentImage,Logs,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
windows,application,Logs,
application,2027,Logs,
2027,Provider_Name,Logs,
application,Provider_Name,Logs,
windows,Provider_Name,Logs,
2027,Level,Logs,
application,Level,Logs,
windows,Level,Logs,
windows,process_creation,Logs,
process_creation,OriginalFileName,Logs,
windows,OriginalFileName,Logs,
process_creation,OriginalFileName,Logs,
windows,OriginalFileName,Logs,
process_creation,OriginalFileName,Logs,
windows,OriginalFileName,Logs,
process_creation,Image,Logs,
windows,Image,Logs,
windows,file_event,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
windows,file_event,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
cisco,syslog,Logs,
proxy,cs-method,Logs,
proxy,c-uri,Logs,
webserver,cs-method,Logs,
webserver,cs-uri-stem,Logs,
webserver,cs-method,Logs,
webserver,sc-status,Logs,
webserver,sc-status,Logs,
webserver,cs-uri-stem,Logs,
webserver,cs-uri-query,Logs,
webserver,cs-uri-query,Logs,
webserver,cs-uri-stem,Logs,
webserver,cs-uri-stem,Logs,
webserver,cs-uri-query,Logs,
webserver,cs-uri-query,Logs,
webserver,cs-method,Logs,
webserver,cs-uri-query,Logs,
webserver,cs-uri-query,Logs,
webserver,cs-uri-query,Logs,
webserver,sc-status,Logs,
webserver,sc-status,Logs,
webserver,cs-method,Logs,
webserver,cs-uri-query,Logs,
webserver,cs-uri-query,Logs,
webserver,cs-uri-query,Logs,
webserver,cs-uri-query,Logs,
webserver,cs-uri-query,Logs,
webserver,sc-status,Logs,
webserver,sc-status,Logs,
webserver,sc-status,Logs,
linux,process_creation,Logs,
process_creation,ParentImage,Logs,
linux,ParentImage,Logs,
process_creation,ParentCommandLine,Logs,
linux,ParentCommandLine,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
proxy,cs-method,Logs,
proxy,cs-uri,Logs,
proxy,cs-uri,Logs,
proxy,cs-uri,Logs,
proxy,cs-uri,Logs,
proxy,cs-uri,Logs,
proxy,sc-status,Logs,
proxy,sc-status,Logs,
proxy,sc-status,Logs,
windows,process_creation,Logs,
process_creation,ParentImage,Logs,
windows,ParentImage,Logs,
process_creation,ParentImage,Logs,
windows,ParentImage,Logs,
process_creation,ParentImage,Logs,
windows,ParentImage,Logs,
process_creation,ParentCommandLine,Logs,
windows,ParentCommandLine,Logs,
webserver,cs-method,Logs,
webserver,cs-uri-query,Logs,
webserver,cs-uri-query,Logs,
proxy,cs-method,Logs,
proxy,c-uri,Logs,
windows,file_event,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
proxy,cs-method,Logs,
proxy,c-uri,Logs,
proxy,c-uri,Logs,
windows,security,Logs,
security,5140,Logs,
5140,ShareName,Logs,
security,ShareName,Logs,
windows,ShareName,Logs,
5140,ShareName,Logs,
security,ShareName,Logs,
windows,ShareName,Logs,
5140,ShareLocalPath,Logs,
security,ShareLocalPath,Logs,
windows,ShareLocalPath,Logs,
5140,ShareLocalPath,Logs,
security,ShareLocalPath,Logs,
windows,ShareLocalPath,Logs,
proxy,cs-method,Logs,
proxy,c-uri,Logs,
proxy,c-uri,Logs,
proxy,c-uri,Logs,
proxy,c-uri,Logs,
proxy,c-uri,Logs,
proxy,c-uri,Logs,
proxy,c-uri,Logs,
proxy,c-uri,Logs,
proxy,c-uri,Logs,
proxy,c-uri,Logs,
proxy,c-uri,Logs,
proxy,cs-method,Logs,
proxy,c-uri,Logs,
webserver,cs-method,Logs,
webserver,cs-uri-query,Logs,
webserver,cs-uri-query,Logs,
webserver,cs-uri-query,Logs,
webserver,cs-uri-query,Logs,
webserver,cs-uri-query,Logs,
webserver,cs-uri-query,Logs,
webserver,cs-uri-query,Logs,
webserver,cs-uri-query,Logs,
