:START_ID,:END_ID,:TYPE,properties
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
linux,process_creation,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
linux,process_creation,Logs,
process_creation,ParentImage,Logs,
linux,ParentImage,Logs,
process_creation,ParentCommandLine,Logs,
linux,ParentCommandLine,Logs,
process_creation,ParentCommandLine,Logs,
linux,ParentCommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
linux,process_creation,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
linux,process_creation,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
linux,process_creation,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
linux,process_creation,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
linux,process_creation,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
linux,process_creation,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
linux,process_creation,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,Image,Logs,
linux,Image,Logs,
process_creation,Image,Logs,
